,stock_code,maximum_drawdown,maximum_drawdown_percentage,rate,gain,stop,annualized_returns
222,WDO,-28204.249999999738,-42.213235716713875,46.38888888888889,0.5,0.3500000000000001,18.33913700715053
223,WIN,-15505.662499999991,-24.003709380297344,46.8232044198895,0.5,0.3500000000000001,24.527781292650943
224,PETR4,-54423.680239000154,-86.3204343138932,45.25745257452575,0.55,0.3500000000000001,-7.362894406767817
225,VALE3,-34259.62615399994,-61.91590821242172,47.40634005763689,0.55,0.3500000000000001,29.996685084153984
226,WDO,-27279.137499999706,-48.05791778788374,45.68599717114569,0.55,0.3500000000000001,14.657565852488762
227,WIN,-16212.243700000014,-27.611129626306617,46.64804469273743,0.55,0.3500000000000001,23.594192872468334
228,PETR4,-51317.24243000022,-80.43490603247476,44.78021978021978,0.6000000000000001,0.3500000000000001,-0.6481128120240043
229,VALE3,-38292.04213500013,-68.37670608011616,46.24447717231222,0.6000000000000001,0.3500000000000001,26.22143426817505
230,WDO,-28780.347499999734,-52.54196049249998,44.81268011527377,0.6000000000000001,0.3500000000000001,12.702611606892656
231,WIN,-21116.782700000025,-35.263710626523036,46.241134751773046,0.6000000000000001,0.3500000000000001,24.6677206185417
232,PETR4,-49901.16967100008,-76.06778408603556,44.08901251738526,0.6500000000000001,0.3500000000000001,-0.3547988437304417
233,VALE3,-37070.20354700016,-66.96745432819156,45.75260804769001,0.6500000000000001,0.3500000000000001,28.55059878590218
234,WDO,-30300.307499999726,-53.78333046077558,44.31486880466473,0.6500000000000001,0.3500000000000001,13.919982712015955
235,WIN,-21337.753300000033,-36.76721000890366,45.821325648414984,0.6500000000000001,0.3500000000000001,25.557336499667894
236,PETR4,-47704.95007100009,-70.50116556093052,44.10112359550562,0.7000000000000002,0.3500000000000001,2.329059889796281
237,VALE3,-36241.29767600014,-63.670365762292036,45.4954954954955,0.7000000000000002,0.3500000000000001,33.419984442358206
238,WDO,-28700.14749999973,-46.85764569377311,44.052863436123346,0.7000000000000002,0.3500000000000001,16.306808923080183
239,WIN,-18090.06580000004,-30.650910551962866,45.36231884057971,0.7000000000000002,0.3500000000000001,28.578294684910908
240,PETR4,-48352.45238000007,-69.39529381466211,43.97163120567376,0.7500000000000002,0.3500000000000001,7.743826919047048
241,VALE3,-35263.98312400019,-60.41949907665804,45.371775417298934,0.7500000000000002,0.3500000000000001,33.91476959174642
242,WDO,-28100.087499999718,-46.95414937413452,43.80530973451327,0.7500000000000002,0.3500000000000001,16.52416772766456
243,WIN,-19879.193900000064,-35.079590330144,45.04373177842565,0.7500000000000002,0.3500000000000001,27.873486335894484
244,PETR4,-46708.608012000055,-59.15544129030478,43.57142857142857,0.8000000000000003,0.3500000000000001,12.50763456170072
245,VALE3,-38766.65335200019,-64.65544786005688,45.176110260336905,0.8000000000000003,0.3500000000000001,30.902834324909612
246,WDO,-26899.997499999736,-44.576577367814295,43.452380952380956,0.8000000000000003,0.3500000000000001,13.206340247509418
247,WIN,-19570.484600000047,-33.54273675045432,44.93392070484582,0.8000000000000003,0.3500000000000001,32.110638325877346
248,PETR4,-46708.608012000055,-56.76253752775222,43.69627507163324,0.8500000000000003,0.3500000000000001,15.900933452237688
249,VALE3,-38224.028767000236,-64.69928827985949,45.0229709035222,0.8500000000000003,0.3500000000000001,31.518755894893303
250,WDO,-25913.904999999722,-41.95162885315769,43.36810730253353,0.8500000000000003,0.3500000000000001,13.32951823848827
251,WIN,-19570.484600000047,-32.83473058178464,45.294117647058826,0.8500000000000003,0.3500000000000001,34.96796208478161
252,PETR4,-46708.608012000055,-59.00917581105816,43.43434343434344,0.9000000000000004,0.3500000000000001,19.13704888509853
253,VALE3,-42330.84129300012,-70.5961549236982,45.00768049155146,0.9000000000000004,0.3500000000000001,30.827934459490123
254,WDO,-24088.612499999763,-38.59458356545021,43.19880418535127,0.9000000000000004,0.3500000000000001,15.27606432874582
255,WIN,-23280.24300000006,-39.387003520836615,45.18518518518518,0.9000000000000004,0.3500000000000001,32.14836509658146
256,PETR4,-53617.03093500022,-77.14414447778786,43.16860465116279,0.9500000000000004,0.3500000000000001,9.883615652513367
257,VALE3,-42068.77579400012,-70.42719920047146,44.34108527131783,0.9500000000000004,0.3500000000000001,30.598504235774506
258,WDO,-26238.60249999976,-41.44646794575143,42.792792792792795,0.9500000000000004,0.3500000000000001,13.660009344729751
259,WIN,-21480.063000000075,-35.24328795272354,45.022288261515605,0.9500000000000004,0.3500000000000001,32.82594765933069
260,PETR4,-48608.41439600018,-68.78400884421445,43.14868804664723,1.0000000000000004,0.3500000000000001,15.525842291569392
261,VALE3,-45686.20637900011,-75.69852581788267,44.30577223088923,1.0000000000000004,0.3500000000000001,31.18637138497622
262,WDO,-26370.652499999836,-41.35986385196473,42.59818731117825,1.0000000000000004,0.3500000000000001,11.651260274101837
263,WIN,-21480.063000000067,-35.07317990993514,44.92537313432835,1.0000000000000004,0.3500000000000001,33.12373446157659
264,PETR4,-48952.56021000008,-78.35859254540709,46.48648648648649,0.5,0.40000000000000013,-1.7534559587295107
265,VALE3,-25978.345008999968,-41.05964335562493,50.21216407355021,0.5,0.40000000000000013,34.771312270690636
266,WDO,-29089.504999999765,-42.2632876915227,47.69230769230769,0.5,0.40000000000000013,15.708896769850544
267,WIN,-17627.116999999977,-27.885110916385663,48.17927170868347,0.5,0.40000000000000013,23.28381367633363
268,PETR4,-53687.21353700006,-85.14136244604754,46.238030095759235,0.55,0.40000000000000013,-3.393046561588553
269,VALE3,-24239.284981999954,-37.62318304560598,49.711815561959654,0.55,0.40000000000000013,37.093625551086305
270,WDO,-28164.39249999974,-47.6727749026744,47.008547008547005,0.55,0.40000000000000013,11.836636429588431
271,WIN,-19763.330599999972,-31.23914328315827,48.01699716713881,0.55,0.40000000000000013,22.325774441373337
272,PETR4,-50644.58210800013,-79.37046411636777,45.90846047156727,0.6000000000000001,0.40000000000000013,6.185343442174962
273,VALE3,-26673.43010400005,-41.86939803231511,48.45360824742268,0.6000000000000001,0.40000000000000013,32.95815199014926
274,WDO,-28740.734999999804,-50.853598463601614,46.15384615384615,0.6000000000000001,0.40000000000000013,9.89034032048497
275,WIN,-24781.858199999988,-38.462765491021706,47.62589928057554,0.6000000000000001,0.40000000000000013,23.650246684791586
276,PETR4,-48726.265652000075,-75.9456105455542,45.2247191011236,0.6500000000000001,0.40000000000000013,5.880317786431233
277,VALE3,-25461.420778000152,-39.28425946915924,47.83904619970194,0.6500000000000001,0.40000000000000013,35.41562293011804
278,WDO,-30710.739999999823,-52.673973753779016,45.66813509544787,0.6500000000000001,0.40000000000000013,11.331596322580427
279,WIN,-25002.828799999996,-40.2848514739978,47.22222222222222,0.6500000000000001,0.40000000000000013,24.616882386785676
280,PETR4,-46530.04605200007,-70.23999260531241,45.248226950354606,0.7000000000000002,0.40000000000000013,8.280416414174873
281,VALE3,-23257.422598000136,-35.037882001282064,47.5975975975976,0.7000000000000002,0.40000000000000013,40.30099012142705
282,WDO,-29110.579999999827,-45.90459823711509,45.41420118343195,0.7000000000000002,0.40000000000000013,13.929845901823867
283,WIN,-21755.14130000001,-34.50457417848505,46.76470588235294,0.7000000000000002,0.40000000000000013,27.6818168495921
284,PETR4,-47177.54836100005,-68.84727287593952,45.12893982808023,0.7500000000000002,0.40000000000000013,13.02102007751249
285,VALE3,-22655.245556000213,-33.21975503956837,47.496206373292864,0.7500000000000002,0.40000000000000013,40.74895419663456
286,WDO,-28510.519999999815,-45.608432751024054,45.17087667161962,0.7500000000000002,0.40000000000000013,14.412407923639513
287,WIN,-23544.269400000034,-39.11324386528147,46.44970414201183,0.7500000000000002,0.40000000000000013,26.75733627394312
288,PETR4,-45533.703993000054,-58.73251362705517,44.733044733044736,0.8000000000000003,0.40000000000000013,17.269999486484
289,VALE3,-26157.915784000208,-37.47997510432752,47.32006125574272,0.8000000000000003,0.40000000000000013,38.169418360111806
290,WDO,-27310.429999999833,-42.41643610243464,44.97751124437781,0.8000000000000003,0.40000000000000013,11.82821926217028
291,WIN,-21873.53430000003,-36.18498832823172,46.34873323397913,0.8000000000000003,0.40000000000000013,31.04213551158208
292,PETR4,-45533.703993000054,-56.314645450113346,44.862518089725036,0.8500000000000003,0.40000000000000013,21.058935118966172
293,VALE3,-26355.749676000247,-38.01764439507532,47.239263803680984,0.8500000000000003,0.40000000000000013,38.54009907126525
294,WDO,-26324.33749999982,-39.99944310864753,44.8948948948949,0.8500000000000003,0.40000000000000013,12.16748452366565
295,WIN,-21873.53430000003,-35.447256079262544,46.56716417910447,0.8500000000000003,0.40000000000000013,33.53042549787857
296,PETR4,-45533.703993000054,-58.58461854567211,44.52554744525548,0.9000000000000004,0.40000000000000013,21.752857804724112
297,VALE3,-32324.327160000124,-46.04113688884106,47.07692307692308,0.9000000000000004,0.40000000000000013,37.126739794331854
298,WDO,-24669.624999999796,-37.01671918471599,44.645550527903474,0.9000000000000004,0.40000000000000013,14.162941946847884
299,WIN,-25583.29270000005,-41.75454044707886,46.46616541353383,0.9000000000000004,0.40000000000000013,30.735053368600717
300,PETR4,-51386.89813400013,-73.92678647441218,44.26470588235294,0.9500000000000004,0.40000000000000013,14.427584835231588
301,VALE3,-33445.76080500015,-47.793837770695575,46.500777604976676,0.9500000000000004,0.40000000000000013,36.863053666376544
302,WDO,-26819.614999999794,-39.75499041982826,44.24242424242424,0.9500000000000004,0.40000000000000013,12.527847725560925
303,WIN,-23783.11270000005,-37.683841109555125,46.30467571644042,0.9500000000000004,0.40000000000000013,31.427194275533154
304,PETR4,-46378.28159500014,-65.62068186579452,44.47717231222386,1.0000000000000004,0.40000000000000013,19.980779945235838
305,VALE3,-37063.19139000012,-52.498656373037555,46.478873239436616,1.0000000000000004,0.40000000000000013,37.398973804710735
306,WDO,-26819.614999999794,-39.86488849172019,43.987823439878234,1.0000000000000004,0.40000000000000013,10.563153191247899
307,WIN,-23783.112700000056,-37.50816160986144,46.21212121212121,1.0000000000000004,0.40000000000000013,31.863155145914956
308,PETR4,-46346.99641799997,-72.24902307295503,47.47612551159618,0.5,0.45000000000000007,2.261230752994803
309,VALE3,-33798.68286699987,-51.823240634293334,51.34751773049645,0.5,0.45000000000000007,35.12504419245337
310,WDO,-31439.389999999752,-45.800894955779334,48.87323943661972,0.5,0.45000000000000007,17.830960914166937
311,WIN,-18913.995300000024,-29.425242861109396,50.212765957446805,0.5,0.45000000000000007,30.648280557610285
312,PETR4,-51163.15619699998,-79.03716808418878,47.23756906077348,0.55,0.45000000000000007,-0.4730103969133981
313,VALE3,-32059.62283999985,-48.30013608211954,50.7959479015919,0.55,0.45000000000000007,37.44825805990357
314,WDO,-30514.277499999735,-52.078402422406334,48.20659971305595,0.55,0.45000000000000007,14.02615644297982
315,WIN,-21050.20890000002,-32.72253267203263,49.92826398852224,0.55,0.45000000000000007,29.178773561771322
316,PETR4,-49387.63146600005,-75.41902059737288,46.85314685314685,0.6000000000000001,0.45000000000000007,7.2234341414114445
317,VALE3,-34148.03911899981,-52.178436416462525,49.77777777777778,0.6000000000000001,0.45000000000000007,34.44297732575905
318,WDO,-31965.587499999783,-56.44544998040962,47.43777452415813,0.6000000000000001,0.45000000000000007,12.611457796211178
319,WIN,-30971.24620000001,-47.25871113633056,49.56268221574344,0.6000000000000001,0.45000000000000007,28.56284108026934
320,PETR4,-45628.21137000016,-70.4247960453358,46.1756373937677,0.6500000000000001,0.45000000000000007,7.110112104360344
321,VALE3,-33146.27647999987,-49.95083416842524,49.17541229385307,0.6500000000000001,0.45000000000000007,36.569607581543906
322,WDO,-33935.5924999998,-58.34098148155247,46.73590504451038,0.6500000000000001,0.45000000000000007,12.988625794721354
323,WIN,-31192.216800000017,-49.378336259750945,49.18518518518519,0.6500000000000001,0.45000000000000007,29.355685972264524
324,PETR4,-42148.87605700002,-63.99647537412039,46.20886981402003,0.7000000000000002,0.45000000000000007,9.607559836893099
325,VALE3,-30835.294057999927,-45.46941314903049,48.94259818731118,0.7000000000000002,0.45000000000000007,41.721808879512935
326,WDO,-32335.432499999806,-50.74203247171971,46.40718562874252,0.7000000000000002,0.45000000000000007,15.786857506998864
327,WIN,-27944.52930000003,-43.5579888411734,48.73323397913562,0.7000000000000002,0.45000000000000007,32.0497356676477
328,PETR4,-42698.90862,-62.66184220358627,46.09826589595375,0.7500000000000002,0.45000000000000007,14.91052389134817
329,VALE3,-30873.40298099995,-43.93169056109261,48.854961832061065,0.7500000000000002,0.45000000000000007,42.710267082267485
330,WDO,-31735.372499999794,-50.516928882159405,46.16541353383459,0.7500000000000002,0.45000000000000007,16.05583549027503
331,WIN,-32685.952600000048,-53.32139171252789,48.425787106446776,0.7500000000000002,0.45000000000000007,30.06712933281783
332,PETR4,-41055.06425200001,-53.21865622003791,45.70596797671033,0.8000000000000003,0.45000000000000007,19.153650340091623
333,VALE3,-33327.87915600011,-47.059096344186464,48.69029275808937,0.8000000000000003,0.45000000000000007,40.25168175681555
334,WDO,-30535.282499999812,-47.362665729503675,45.97875569044006,0.8000000000000003,0.45000000000000007,13.895598357198558
335,WIN,-30853.242100000032,-50.21197961787518,48.338368580060425,0.8000000000000003,0.45000000000000007,34.191854728292896
336,PETR4,-41055.06425200001,-52.24424538900799,45.69343065693431,0.8500000000000003,0.45000000000000007,21.98523045955316
337,VALE3,-33197.90583200018,-47.186500244126236,48.61111111111111,0.8500000000000003,0.45000000000000007,40.91334193914491
338,WDO,-29549.1899999998,-44.8077943133933,45.8966565349544,0.8500000000000003,0.45000000000000007,14.248392427277734
339,WIN,-30853.242100000032,-49.204541460132155,48.48942598187311,0.8500000000000003,0.45000000000000007,36.508067794501976
340,PETR4,-41055.06425200001,-54.944209338961855,45.36082474226804,0.9000000000000004,0.45000000000000007,22.900560061123908
341,VALE3,-39529.24588300004,-55.04007566967202,48.52713178294574,0.9000000000000004,0.45000000000000007,40.41508608386852
342,WDO,-27948.87499999981,-41.912569260683746,45.648854961832065,0.9000000000000004,0.45000000000000007,16.09947628953321
343,WIN,-33419.11490000005,-53.6909616996596,48.401826484018265,0.9000000000000004,0.45000000000000007,34.25400101358078
344,PETR4,-49444.00178900003,-71.35066009224467,45.103857566765576,0.9500000000000004,0.45000000000000007,15.723877721237978
345,VALE3,-40650.67952800005,-56.78201469475794,47.880690737833596,0.9500000000000004,0.45000000000000007,39.09058044788327
346,WDO,-30098.86499999981,-44.705854831198806,45.24539877300614,0.9500000000000004,0.45000000000000007,14.430049182968263
347,WIN,-31618.93490000005,-49.33904879982155,48.2442748091603,0.9500000000000004,0.45000000000000007,34.91072799590336
348,PETR4,-44435.385250000036,-63.06202887807664,45.31946508172363,1.0000000000000004,0.45000000000000007,21.394668914468042
349,VALE3,-43828.95403300006,-60.69660326402191,47.867298578199055,1.0000000000000004,0.45000000000000007,39.761032340875204
350,WDO,-30098.86499999981,-44.663366671242734,44.99229583975347,1.0000000000000004,0.45000000000000007,13.109710391899476
351,WIN,-31618.93490000006,-49.112509009136716,48.15950920245399,1.0000000000000004,0.45000000000000007,35.43430999672943
352,PETR4,-54699.90786099979,-87.01196701726032,48.290013679890556,0.5,0.5000000000000001,-5.4421397055467
353,VALE3,-35572.22250999979,-54.94141731732453,52.06258890469416,0.5,0.5000000000000001,34.152387621459866
354,WDO,-33335.33249999974,-49.66751332282106,49.57507082152974,0.5,0.5000000000000001,18.476159586147077
355,WIN,-21591.4251,-35.23899691574342,51.13314447592068,0.5,0.5000000000000001,31.662355820627575
356,PETR4,-58348.00527399977,-91.9606487097513,48.06094182825485,0.55,0.5000000000000001,-7.42003233401789
357,VALE3,-33882.53453899977,-51.37470355652473,51.523947750362844,0.55,0.5000000000000001,36.31419533992799
358,WDO,-32131.98499999973,-57.21199388797042,48.917748917748916,0.55,0.5000000000000001,14.447042725371118
359,WIN,-23727.638699999996,-38.69309640643465,50.71633237822349,0.55,0.5000000000000001,29.948625648273474
360,PETR4,-56375.18081499984,-87.81157687906116,47.68583450210379,0.6000000000000001,0.5000000000000001,1.62542389855298
361,VALE3,-36303.29177799986,-55.54445057754324,50.52005943536404,0.6000000000000001,0.5000000000000001,32.99374628420087
362,WDO,-33906.6224999995,-62.27189338636243,48.15905743740795,0.6000000000000001,0.5000000000000001,13.082121701749848
363,WIN,-30742.966599999992,-49.82178922884967,50.36390101892285,0.6000000000000001,0.5000000000000001,30.45825157813018
364,PETR4,-51479.93022399995,-81.06331253087153,47.01704545454545,0.6500000000000001,0.5000000000000001,1.59310489868274
365,VALE3,-37892.866305,-57.01089100943325,49.92481203007519,0.6500000000000001,0.5000000000000001,34.27772036295351
366,WDO,-35851.93499999972,-64.09414805976965,47.462686567164184,0.6500000000000001,0.5000000000000001,13.98646124906624
367,WIN,-30699.910800000012,-51.735453558818165,50.07407407407407,0.6500000000000001,0.5000000000000001,31.197601870945913
368,PETR4,-46589.103175000026,-73.514243367058,47.05882352941176,0.7000000000000002,0.5000000000000001,4.485341254716069
369,VALE3,-34419.87503700002,-50.34398806706313,49.696969696969695,0.7000000000000002,0.5000000000000001,40.03120723473301
370,WDO,-34251.774999999725,-55.69953115621439,47.13855421686747,0.7000000000000002,0.5000000000000001,16.737805193492218
371,WIN,-27404.21850000001,-45.42754719980912,49.6274217585693,0.7000000000000002,0.5000000000000001,33.8369633193605
372,PETR4,-47139.135738,-71.57834437341998,47.16981132075472,0.7500000000000002,0.5000000000000001,11.498164943355649
373,VALE3,-35158.3293729999,-50.07115641821821,49.617151607963244,0.7500000000000002,0.5000000000000001,40.59780011496707
374,WDO,-33651.71499999971,-55.65492397970235,46.89863842662632,0.7500000000000002,0.5000000000000001,16.941313029418325
375,WIN,-31995.626800000042,-55.673398454128154,49.32533733133433,0.7500000000000002,0.5000000000000001,31.965636776283013
376,PETR4,-45495.291370000006,-60.7746298330848,47.00729927007299,0.8000000000000003,0.5000000000000001,17.454333751985885
377,VALE3,-38633.82955600001,-53.82018466777968,49.45904173106646,0.8000000000000003,0.5000000000000001,38.06324757648598
378,WDO,-32451.62499999973,-52.244524490567244,46.717557251908396,0.8000000000000003,0.5000000000000001,13.388532596059232
379,WIN,-30398.61090000005,-53.021152417559605,49.244712990936556,0.8000000000000003,0.5000000000000001,35.789838012597876
380,PETR4,-45495.29137000002,-59.62854553759589,46.783625730994146,0.8500000000000003,0.5000000000000001,19.634697787365706
381,VALE3,-38503.85623200005,-53.99011192243778,49.38080495356037,0.8500000000000003,0.5000000000000001,38.74575738543544
382,WDO,-31465.532499999717,-49.48172057603439,46.63608562691132,0.8500000000000003,0.5000000000000001,13.744462402483126
383,WIN,-29942.61570000004,-51.505256084838095,49.319213313161875,0.8500000000000003,0.5000000000000001,37.57593698648138
384,PETR4,-45495.291370000006,-62.18183485036685,46.233382570162476,0.9000000000000004,0.5000000000000001,19.325616275979574
385,VALE3,-44835.196282999925,-61.41246531893467,49.30015552099534,0.9000000000000004,0.5000000000000001,38.311247070111335
386,WDO,-29690.23499999974,-46.154859598773875,46.30769230769231,0.9000000000000004,0.5000000000000001,15.565135006085029
387,WIN,-32991.74450000009,-56.728041987563536,49.23780487804878,0.9000000000000004,0.5000000000000001,35.35745627441895
388,PETR4,-54409.044129999864,-79.99795959891873,45.982142857142854,0.9500000000000004,0.5000000000000001,11.393160144563353
389,VALE3,-45956.62992799994,-63.145964323904835,48.661417322834644,0.9500000000000004,0.5000000000000001,36.88493083369482
390,WDO,-31840.224999999737,-48.95097261889585,45.904173106646056,0.9500000000000004,0.5000000000000001,13.918630804400012
391,WIN,-31233.535100000125,-52.02012617588313,49.08256880733945,0.9500000000000004,0.5000000000000001,36.003634946847065
392,PETR4,-49400.42759099984,-71.40974557101327,46.19970193740686,1.0000000000000004,0.5000000000000001,17.726662918757707
393,VALE3,-47422.19572099994,-65.20458183710716,48.652931854199686,1.0000000000000004,0.5000000000000001,37.88060148565984
394,WDO,-31840.224999999737,-48.79040417216235,45.65217391304348,1.0000000000000004,0.5000000000000001,12.625815867659117
395,WIN,-30957.507500000094,-51.41775802890493,49.0015360983103,1.0000000000000004,0.5000000000000001,36.463881240449794
396,PETR4,-69830.89030499976,-113.09436472960164,48.97680763983629,0.5,0.5500000000000002,-19.795029282155273
397,VALE3,-33932.990800999876,-51.56130280303092,52.714285714285715,0.5,0.5500000000000002,31.923205974482592
398,WDO,-33534.66749999974,-47.72798790698631,50.28409090909091,0.5,0.5500000000000002,17.36053803353681
399,WIN,-20199.584700000014,-33.172904118980036,52.204836415362735,0.5,0.5500000000000002,33.528529896166745
400,PETR4,-73541.33176499978,-117.98751200149418,48.686030428769016,0.55,0.5500000000000002,-22.66907356948521
401,VALE3,-32592.137709999857,-48.38079784576826,52.1865889212828,0.55,0.5500000000000002,34.34931238223682
402,WDO,-32159.574999999713,-54.039352124129934,49.63820549927641,0.55,0.5500000000000002,13.445836780419707
403,WIN,-22335.798299999995,-36.65025525198703,51.94244604316547,0.55,0.5500000000000002,32.37078362963442
404,PETR4,-71436.97415399984,-113.24634089434707,48.2468443197756,0.6000000000000001,0.5500000000000002,-11.181580333608498
405,VALE3,-34183.44353099983,-51.49081432973618,51.19402985074627,0.6000000000000001,0.5500000000000002,31.11787061159772
406,WDO,-34753.419999999714,-60.44285644655831,48.89217134416543,0.6000000000000001,0.5500000000000002,10.555550000650339
407,WIN,-29207.1406,-47.60717439582133,51.60818713450293,0.6000000000000001,0.5500000000000002,32.78691347687146
408,PETR4,-66743.79376799996,-106.98400049994028,47.51066856330014,0.6500000000000001,0.5500000000000002,-10.747385680715604
409,VALE3,-35502.01172199992,-52.81192455578151,50.60422960725075,0.6500000000000001,0.5500000000000002,32.43806082275731
410,WDO,-36970.177499999736,-62.390116420207434,48.20359281437126,0.6500000000000001,0.5500000000000002,11.406790810290858
411,WIN,-29026.09860000002,-49.51515005171005,51.33928571428571,0.6500000000000001,0.5500000000000002,33.40233414508593
412,PETR4,-60874.16669999988,-99.66346867818629,47.55747126436782,0.7000000000000002,0.5500000000000002,-7.203392493088123
413,VALE3,-27716.010532,-40.00743087715246,50.607902735562305,0.7000000000000002,0.5500000000000002,39.8922417504634
414,WDO,-35370.01749999974,-54.571627018619054,47.88519637462236,0.7000000000000002,0.5500000000000002,14.281786804087027
415,WIN,-28682.701500000017,-48.45115020431961,50.82458770614693,0.7000000000000002,0.5500000000000002,34.776192248929675
416,PETR4,-58619.320793999825,-95.73883206053705,47.674418604651166,0.7500000000000002,0.5500000000000002,1.4554069566915517
417,VALE3,-29067.580787999992,-40.51929973955997,50.53763440860215,0.7500000000000002,0.5500000000000002,40.46586833269898
418,WDO,-34769.95749999973,-54.51114791179804,47.64795144157815,0.7500000000000002,0.5500000000000002,14.430240781062897
419,WIN,-31542.280099999924,-54.54993005514831,50.52790346907994,0.7500000000000002,0.5500000000000002,34.13716744317874
420,PETR4,-51464.8626429998,-79.86203071404668,47.514619883040936,0.8000000000000003,0.5500000000000002,8.608628780545624
421,VALE3,-31418.47428700012,-43.528286881176705,50.3875968992248,0.8000000000000003,0.5500000000000002,37.953959730157564
422,WDO,-33569.867499999746,-51.30262886130343,47.47320061255743,0.8000000000000003,0.5500000000000002,10.957541608891397
423,WIN,-29047.232499999947,-50.70964717504292,50.455927051671736,0.8000000000000003,0.5500000000000002,38.01787433950783
424,PETR4,-52836.55513999983,-78.56418021563584,47.2913616398243,0.8500000000000003,0.5500000000000002,11.14506719616375
425,VALE3,-31288.500963000144,-43.630301575907545,50.38880248833593,0.8500000000000003,0.5500000000000002,38.87631050942697
426,WDO,-32583.774999999732,-48.697684030567515,47.392638036809814,0.8500000000000003,0.5500000000000002,11.329100374097244
427,WIN,-28272.984100000016,-48.94458168244961,50.532724505327245,0.8500000000000003,0.5500000000000002,39.83238384388705
428,PETR4,-55969.47098399979,-83.22260210397158,46.67651403249631,0.9000000000000004,0.5500000000000002,10.420297413617941
429,VALE3,-37619.84101400002,-51.66104469723588,50.23400936037441,0.9000000000000004,0.5500000000000002,38.23798193926349
430,WDO,-30908.46749999975,-45.69045811094374,47.0679012345679,0.9000000000000004,0.5500000000000002,13.122869788109014
431,WIN,-31249.579500000058,-54.144234603343996,50.4601226993865,0.9000000000000004,0.5500000000000002,37.68633391937535
432,PETR4,-69676.29244199983,-104.15938827405769,46.42857142857143,0.9500000000000004,0.5500000000000002,1.3710732180938212
433,VALE3,-38741.27465900005,-53.36832665032922,49.60505529225908,0.9500000000000004,0.5500000000000002,37.3923748990257
434,WDO,-33058.45749999975,-48.76585180795484,46.666666666666664,0.9500000000000004,0.5500000000000002,11.092339491135817
435,WIN,-29038.676900000042,-48.57899960264622,50.231124807396,0.9500000000000004,0.5500000000000002,38.27494811987717
436,PETR4,-64667.6759029998,-95.01609576563519,46.71641791044776,1.0000000000000004,0.5500000000000002,8.974626366146499
437,VALE3,-44240.721456,-60.98621452167375,49.36305732484077,1.0000000000000004,0.5500000000000002,36.94972540599284
438,WDO,-33058.45749999975,-48.648119576358376,46.41744548286604,1.0000000000000004,0.5500000000000002,9.93986242200573
439,WIN,-29038.676900000035,-48.301351926453066,50.15479876160991,1.0000000000000004,0.5500000000000002,38.68585586898136
